dataset,budget_per_class,noise_rate,noise_type,method,n_cells,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1
trec_qc,64,0.3,class_conditional,linear_svm_hinge,5,0.48839999999999995,0.09611160179707752,0.4806247054500412,0.07604258163239513
trec_qc,64,0.3,class_conditional,multinomial_nb,5,0.398,0.026168683574073807,0.39780758473444944,0.0267003586940059
trec_qc,64,0.3,class_conditional,softmax_logreg,5,0.4316,0.022249494376277393,0.4376901344299295,0.02395085691032047
trec_qc,64,0.3,class_conditional,trimmed_softmax_logreg,5,0.4508000000000001,0.05769714031041748,0.46689139114460654,0.03719218182890222
trec_qc,64,0.3,symmetric,linear_svm_hinge,5,0.46840000000000004,0.05322255161113568,0.4552892643833644,0.051645204497938885
trec_qc,64,0.3,symmetric,multinomial_nb,5,0.48760000000000003,0.08978552221822848,0.4652112810997394,0.06997684032485725
trec_qc,64,0.3,symmetric,softmax_logreg,5,0.5332,0.07160558637424877,0.515590903754356,0.0558803575390592
trec_qc,64,0.3,symmetric,trimmed_softmax_logreg,5,0.5519999999999999,0.060570619940694015,0.537987678114132,0.05388157053199181
trec_qc,128,0.0,class_conditional,linear_svm_hinge,5,0.5616,0.07537002056520879,0.5296823920676368,0.05937384173219258
trec_qc,128,0.0,class_conditional,multinomial_nb,5,0.7020000000000001,0.01779887636902957,0.6577130516423866,0.010264991529749365
trec_qc,128,0.0,class_conditional,softmax_logreg,5,0.6732000000000001,0.049308822739951935,0.6554381429795717,0.028181349702193194
trec_qc,128,0.0,class_conditional,trimmed_softmax_logreg,5,0.6552,0.04507061126721047,0.6593287876511478,0.020927361057140877
trec_qc,128,0.0,symmetric,linear_svm_hinge,5,0.5616,0.07537002056520879,0.5296823920676368,0.05937384173219258
trec_qc,128,0.0,symmetric,multinomial_nb,5,0.7020000000000001,0.01779887636902957,0.6577130516423866,0.010264991529749365
trec_qc,128,0.0,symmetric,softmax_logreg,5,0.6732000000000001,0.049308822739951935,0.6554381429795717,0.028181349702193194
trec_qc,128,0.0,symmetric,trimmed_softmax_logreg,5,0.6552,0.04507061126721047,0.6593287876511478,0.020927361057140877
trec_qc,128,0.05,class_conditional,linear_svm_hinge,5,0.5808,0.09764916794320368,0.5473310932678841,0.07791837549278788
trec_qc,128,0.05,class_conditional,multinomial_nb,5,0.6548,0.057251724864845734,0.6180000110162205,0.04062702397369174
trec_qc,128,0.05,class_conditional,softmax_logreg,5,0.6723999999999999,0.058342437384805934,0.6510360332790139,0.02933490086794539
trec_qc,128,0.05,class_conditional,trimmed_softmax_logreg,5,0.6372,0.06374448995795634,0.62840251806827,0.047762675707651144
trec_qc,128,0.05,symmetric,linear_svm_hinge,5,0.5412000000000001,0.07898961957118165,0.504530978238725,0.044612787328152104
trec_qc,128,0.05,symmetric,multinomial_nb,5,0.6628000000000001,0.06284711608339714,0.6274544298927565,0.04825684144239025
trec_qc,128,0.05,symmetric,softmax_logreg,5,0.6759999999999999,0.06502922419958582,0.6554928341078939,0.034488091272590324
trec_qc,128,0.05,symmetric,trimmed_softmax_logreg,5,0.638,0.06397499511527921,0.6359221653985397,0.03244973729518503
trec_qc,128,0.1,class_conditional,linear_svm_hinge,5,0.5232,0.07233920099088738,0.5041218943659589,0.03707123937289804
trec_qc,128,0.1,class_conditional,multinomial_nb,5,0.6304000000000001,0.06031119299101951,0.5900476656207084,0.041789131252068644
trec_qc,128,0.1,class_conditional,softmax_logreg,5,0.6676,0.0584793980817176,0.6419344153968586,0.03452590244484686
trec_qc,128,0.1,class_conditional,trimmed_softmax_logreg,5,0.6392,0.0671309168714386,0.6406117043668397,0.06402254689879482
trec_qc,128,0.1,symmetric,linear_svm_hinge,5,0.5424,0.06430427668514746,0.5135801497612127,0.04112741646635564
trec_qc,128,0.1,symmetric,multinomial_nb,5,0.6076,0.07512549500668866,0.5818419377090136,0.05117953439329929
trec_qc,128,0.1,symmetric,softmax_logreg,5,0.6580000000000001,0.06654922989787333,0.6406477980945379,0.0465387500896119
trec_qc,128,0.1,symmetric,trimmed_softmax_logreg,5,0.592,0.054140557810203625,0.6092674885463473,0.04081308015520927
trec_qc,128,0.2,class_conditional,linear_svm_hinge,5,0.4728,0.03176413071374692,0.4541002772087106,0.037458264632372666
trec_qc,128,0.2,class_conditional,multinomial_nb,5,0.5715999999999999,0.05706697819229611,0.5370196329479422,0.03032018725431756
trec_qc,128,0.2,class_conditional,softmax_logreg,5,0.6108,0.06693997311024259,0.5977183637545802,0.0356632499362504
trec_qc,128,0.2,class_conditional,trimmed_softmax_logreg,5,0.5672,0.05319548853051356,0.5679061347607669,0.07080434231874934
trec_qc,128,0.2,symmetric,linear_svm_hinge,5,0.49240000000000006,0.09544338636071126,0.47190525265908434,0.09059970822252217
trec_qc,128,0.2,symmetric,multinomial_nb,5,0.558,0.07819974424510606,0.5358299480185088,0.05350644988968993
trec_qc,128,0.2,symmetric,softmax_logreg,5,0.6155999999999999,0.06015180795287871,0.60921287523784,0.03288070050810505
trec_qc,128,0.2,symmetric,trimmed_softmax_logreg,5,0.5736000000000001,0.04938663786896208,0.5939042443909754,0.015212151762046273
trec_qc,128,0.3,class_conditional,linear_svm_hinge,5,0.5167999999999999,0.08190335768452962,0.46387210926639033,0.053516403679701896
trec_qc,128,0.3,class_conditional,multinomial_nb,5,0.48119999999999996,0.08006597279743748,0.4577869366117497,0.047747638861632656
trec_qc,128,0.3,class_conditional,softmax_logreg,5,0.5188,0.04614065452504982,0.5103747038320263,0.029720658064524237
trec_qc,128,0.3,class_conditional,trimmed_softmax_logreg,5,0.47240000000000004,0.047030203061437036,0.46126520075176886,0.051179298494240404
trec_qc,128,0.3,symmetric,linear_svm_hinge,5,0.47519999999999996,0.07158323826148129,0.4299896507376942,0.07575467725352548
trec_qc,128,0.3,symmetric,multinomial_nb,5,0.5296000000000001,0.1010140584275278,0.49635058641565777,0.08655115867386
trec_qc,128,0.3,symmetric,softmax_logreg,5,0.626,0.05891010100144118,0.5990423900813002,0.05611736755530872
trec_qc,128,0.3,symmetric,trimmed_softmax_logreg,5,0.5651999999999999,0.07460402133933532,0.5587165138663673,0.05817799340836406
