dataset,budget_per_class,budget_train_total,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,n_corrupt,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes,mask_sha256,sample_order_sha256
ag_news,8,32,0.05,symmetric,linear_svm_hinge,404,32,800,4,2,0.0625,0.52625,0.5157690523088707,0.007001161575317383,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,c134b0ab94435b1d9a0d753cf6bd65135701ebf2ad96f864199ff219c57b5ae3,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.05,symmetric,linear_svm_hinge,505,32,800,4,2,0.0625,0.4475,0.43835431461610674,0.007309913635253906,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,70dc1848fc32f3be7ecc80c5d158056ede3eeb95375570cc21c7c59044c2862e,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.05,symmetric,multinomial_nb,101,32,800,4,2,0.0625,0.4575,0.43812715646020206,0.0004994869232177734,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,71ae50dad8bb499e81962f1f48bb6c834197660af84c98d3a44ead9705d433f5,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.05,symmetric,multinomial_nb,202,32,800,4,2,0.0625,0.4975,0.4958930173467483,0.0005006790161132812,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,2606c097a9fb8c08a11e4f4882012028f5b9c89d03518519335e7fe24530726a,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.05,symmetric,multinomial_nb,303,32,800,4,2,0.0625,0.505,0.503829202959696,0.0005037784576416016,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,0a05c6ad9098283a1edca1328f00533c0be05d624458ec2a7f9a4a590cf1807a,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.05,symmetric,multinomial_nb,404,32,800,4,2,0.0625,0.53,0.5255252259209838,0.0005445480346679688,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,c134b0ab94435b1d9a0d753cf6bd65135701ebf2ad96f864199ff219c57b5ae3,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.05,symmetric,multinomial_nb,505,32,800,4,2,0.0625,0.48875,0.48452350374506387,0.0005323886871337891,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,70dc1848fc32f3be7ecc80c5d158056ede3eeb95375570cc21c7c59044c2862e,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.05,symmetric,softmax_logreg,101,32,800,4,2,0.0625,0.43,0.408275732429411,0.006119489669799805,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,71ae50dad8bb499e81962f1f48bb6c834197660af84c98d3a44ead9705d433f5,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.05,symmetric,softmax_logreg,202,32,800,4,2,0.0625,0.45125,0.44430022266902225,0.00624537467956543,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,2606c097a9fb8c08a11e4f4882012028f5b9c89d03518519335e7fe24530726a,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.05,symmetric,softmax_logreg,303,32,800,4,2,0.0625,0.4975,0.49145857182500347,0.006036043167114258,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,0a05c6ad9098283a1edca1328f00533c0be05d624458ec2a7f9a4a590cf1807a,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.05,symmetric,softmax_logreg,404,32,800,4,2,0.0625,0.51875,0.5120290174309825,0.006036043167114258,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,c134b0ab94435b1d9a0d753cf6bd65135701ebf2ad96f864199ff219c57b5ae3,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.05,symmetric,softmax_logreg,505,32,800,4,2,0.0625,0.45875,0.4524511404088869,0.0065310001373291016,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,70dc1848fc32f3be7ecc80c5d158056ede3eeb95375570cc21c7c59044c2862e,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.05,symmetric,trimmed_softmax_logreg,101,32,800,4,2,0.0625,0.4025,0.3427317807514836,0.008381128311157227,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,71ae50dad8bb499e81962f1f48bb6c834197660af84c98d3a44ead9705d433f5,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.05,symmetric,trimmed_softmax_logreg,202,32,800,4,2,0.0625,0.39125,0.3309479064578685,0.008420228958129883,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,2606c097a9fb8c08a11e4f4882012028f5b9c89d03518519335e7fe24530726a,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.05,symmetric,trimmed_softmax_logreg,303,32,800,4,2,0.0625,0.4025,0.34643707602105134,0.008095979690551758,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,0a05c6ad9098283a1edca1328f00533c0be05d624458ec2a7f9a4a590cf1807a,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.05,symmetric,trimmed_softmax_logreg,404,32,800,4,2,0.0625,0.405,0.3367773858405805,0.008158445358276367,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,c134b0ab94435b1d9a0d753cf6bd65135701ebf2ad96f864199ff219c57b5ae3,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.05,symmetric,trimmed_softmax_logreg,505,32,800,4,2,0.0625,0.37875,0.32700686164736187,0.009002447128295898,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,70dc1848fc32f3be7ecc80c5d158056ede3eeb95375570cc21c7c59044c2862e,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,class_conditional,linear_svm_hinge,101,32,800,4,3,0.09375,0.41375,0.3942398800511712,0.007655143737792969,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,class_conditional,linear_svm_hinge,202,32,800,4,3,0.09375,0.46375,0.4448659964803939,0.0070645809173583984,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,class_conditional,linear_svm_hinge,303,32,800,4,3,0.09375,0.42875,0.42442464055608564,0.007031440734863281,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,class_conditional,linear_svm_hinge,404,32,800,4,3,0.09375,0.5025,0.5027624575329023,0.006939888000488281,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,class_conditional,linear_svm_hinge,505,32,800,4,3,0.09375,0.39125,0.3405149219181957,0.008202075958251953,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,class_conditional,multinomial_nb,101,32,800,4,3,0.09375,0.44875,0.4401001977946012,0.0005397796630859375,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,class_conditional,multinomial_nb,202,32,800,4,3,0.09375,0.51125,0.5004309067108612,0.0005443096160888672,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,class_conditional,multinomial_nb,303,32,800,4,3,0.09375,0.41625,0.408146112535682,0.0005023479461669922,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,class_conditional,multinomial_nb,404,32,800,4,3,0.09375,0.5075,0.5033412781374008,0.0004603862762451172,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,class_conditional,multinomial_nb,505,32,800,4,3,0.09375,0.45625,0.4315957816546893,0.00047707557678222656,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,class_conditional,softmax_logreg,101,32,800,4,3,0.09375,0.4,0.3878537613456407,0.0062255859375,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,class_conditional,softmax_logreg,202,32,800,4,3,0.09375,0.46375,0.4444679436363055,0.006484270095825195,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,class_conditional,softmax_logreg,303,32,800,4,3,0.09375,0.40375,0.377605705743836,0.0061740875244140625,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,class_conditional,softmax_logreg,404,32,800,4,3,0.09375,0.46375,0.4404628562502255,0.005867481231689453,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,class_conditional,softmax_logreg,505,32,800,4,3,0.09375,0.4175,0.3778338409852611,0.006600379943847656,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,class_conditional,trimmed_softmax_logreg,101,32,800,4,3,0.09375,0.35375,0.264065403195838,0.008601665496826172,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,class_conditional,trimmed_softmax_logreg,202,32,800,4,3,0.09375,0.43,0.36684339351844286,0.008487224578857422,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,class_conditional,trimmed_softmax_logreg,303,32,800,4,3,0.09375,0.3575,0.261675690162497,0.008294105529785156,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,class_conditional,trimmed_softmax_logreg,404,32,800,4,3,0.09375,0.36125,0.2577089294274158,0.007994413375854492,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,class_conditional,trimmed_softmax_logreg,505,32,800,4,3,0.09375,0.41625,0.3539697631835516,0.008913040161132812,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8438,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,symmetric,linear_svm_hinge,101,32,800,4,3,0.09375,0.4175,0.40128755229339247,0.007050752639770508,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,symmetric,linear_svm_hinge,202,32,800,4,3,0.09375,0.465,0.45793465655235216,0.007451772689819336,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,symmetric,linear_svm_hinge,303,32,800,4,3,0.09375,0.46375,0.46088191426045094,0.0070323944091796875,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,symmetric,linear_svm_hinge,404,32,800,4,3,0.09375,0.51,0.5050010119605501,0.006865978240966797,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,symmetric,linear_svm_hinge,505,32,800,4,3,0.09375,0.40375,0.36409018426647766,0.007247447967529297,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,symmetric,multinomial_nb,101,32,800,4,3,0.09375,0.46625,0.44281274092618467,0.0004620552062988281,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,symmetric,multinomial_nb,202,32,800,4,3,0.09375,0.5125,0.506014698686889,0.00047659873962402344,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,symmetric,multinomial_nb,303,32,800,4,3,0.09375,0.445,0.43644371913940005,0.0004913806915283203,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,symmetric,multinomial_nb,404,32,800,4,3,0.09375,0.52375,0.5244892968433188,0.000469207763671875,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,symmetric,multinomial_nb,505,32,800,4,3,0.09375,0.45,0.4330858311057477,0.0005507469177246094,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,symmetric,softmax_logreg,101,32,800,4,3,0.09375,0.43375,0.40613155984145854,0.006165742874145508,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,symmetric,softmax_logreg,202,32,800,4,3,0.09375,0.46375,0.4515687478863922,0.006268978118896484,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,symmetric,softmax_logreg,303,32,800,4,3,0.09375,0.415,0.3983494163193373,0.0064122676849365234,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,symmetric,softmax_logreg,404,32,800,4,3,0.09375,0.51125,0.5078770504978033,0.0058803558349609375,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,symmetric,softmax_logreg,505,32,800,4,3,0.09375,0.395,0.353726000173353,0.01288151741027832,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_probabilistic,,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.1,symmetric,trimmed_softmax_logreg,101,32,800,4,3,0.09375,0.40875,0.30108804125463345,0.008201122283935547,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,0542b3ddf350caef5233a3f5d0569e03e4f0ec04e8beb3dce956562a86a5a8f9,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.1,symmetric,trimmed_softmax_logreg,202,32,800,4,3,0.09375,0.41,0.33625698644962343,0.00864410400390625,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,4b5c476dc19696f37dd6ea72f9422b83391f60d84ebdc61652b4c3108e4955a0,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.1,symmetric,trimmed_softmax_logreg,303,32,800,4,3,0.09375,0.3325,0.25024316943113806,0.008101940155029297,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,abbe7448ca28bbee68a54dbbea7b8c98ef0c42b5e44cdafc8e904c1907c38e62,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.1,symmetric,trimmed_softmax_logreg,404,32,800,4,3,0.09375,0.42125,0.358692942397046,0.008000850677490234,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,379b0da124edae25f8aa6ba7b3eab79f6222bc102c576b0ced9b0f7c53ad15d2,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.1,symmetric,trimmed_softmax_logreg,505,32,800,4,3,0.09375,0.35875,0.269674640390025,0.008878469467163086,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,bounded_robust_variant,kept_fraction=0.8125,1db5d221d705d63bf9800d1d077b0d62f066a8a95fc31e595b67d76f9850a134,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.2,class_conditional,linear_svm_hinge,101,32,800,4,6,0.1875,0.355,0.3110712203592719,0.007161855697631836,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,8ec6533dadde2c1d46cda6aec0d95e7abe6dcea87388d727a8c18acca205ef27,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.2,class_conditional,linear_svm_hinge,202,32,800,4,6,0.1875,0.4675,0.4454398473929251,0.0071561336517333984,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,0a21edb33b2e9e7db01dd2e4c8e86169dcff3f9d404a1b48b141d9afe8a3af80,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.2,class_conditional,linear_svm_hinge,303,32,800,4,6,0.1875,0.37125,0.2701162823194049,0.00763249397277832,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,156141a725190719e9bcfd591ffd23cb2f136d30b138e0a6ae80cc7a7260688c,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.2,class_conditional,linear_svm_hinge,404,32,800,4,6,0.1875,0.4675,0.4178962686827738,0.006925344467163086,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,af78dc6b8b9b5e4a688643016276e55f06b9a885825be15cfbcb03f00280f5e9,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
ag_news,8,32,0.2,class_conditional,linear_svm_hinge,505,32,800,4,6,0.1875,0.4275,0.40382576752337335,0.0073430538177490234,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,linear_margin,,5a34ab08b73b1e7c843eaf8b39f608fc46aa3fc259885833e33f137dee837e37,9c71a644fd5d582f75fd65cf287bfe2e7a1e0c612dd3f767b38577701daec9e9
ag_news,8,32,0.2,class_conditional,multinomial_nb,101,32,800,4,6,0.1875,0.42125,0.4037035372602898,0.0005016326904296875,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,8ec6533dadde2c1d46cda6aec0d95e7abe6dcea87388d727a8c18acca205ef27,4705d4da1d8997ad6a35cc774fb371f333e5e1aa51fcf9c2dece98dc6311c36e
ag_news,8,32,0.2,class_conditional,multinomial_nb,202,32,800,4,6,0.1875,0.49,0.4697285129238869,0.0005159378051757812,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,0a21edb33b2e9e7db01dd2e4c8e86169dcff3f9d404a1b48b141d9afe8a3af80,0a33e3249fd80fc726f36d830d5ab61c4a351f8746474b623f04374343daf2d9
ag_news,8,32,0.2,class_conditional,multinomial_nb,303,32,800,4,6,0.1875,0.39375,0.3051887148351461,0.0004982948303222656,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,156141a725190719e9bcfd591ffd23cb2f136d30b138e0a6ae80cc7a7260688c,0930c861b052f66291544153a1ed33a62a46eff043c7e3eefa565490cf0e7c96
ag_news,8,32,0.2,class_conditional,multinomial_nb,404,32,800,4,6,0.1875,0.455,0.4123258537424037,0.00046443939208984375,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8}",cached_setfit_jsonl,generative_nb,,af78dc6b8b9b5e4a688643016276e55f06b9a885825be15cfbcb03f00280f5e9,f8fcff7c3634d23208f9b47c697ad349acf472c668b2d7a78465ffb4336502c7
